[PROFILE] Starting profiling sequence...
[PROFILE] Press button to start first test at 30%
[PROFILE] Recording started at 30% power (11469 ms)
173516,60,0.00,0.000,1.14
173711,60,-0.30,0.000,2.67
173816,60,-1.20,0.000,1.21
173921,60,-1.70,0.000,2.37
174116,60,-0.90,1.726,0.88
174221,60,-1.80,0.000,1.48
174416,60,-1.30,1.161,5.26
174521,60,0.90,6.109,6.32
174626,60,4.00,11.962,2.44
174731,60,5.90,13.496,4.48
174836,60,7.60,14.169,8.70
174941,60,8.20,12.056,4.21
175121,60,10.20,11.819,4.15
175241,60,9.39,7.177,5.34
175346,60,8.10,2.311,7.93
175526,60,3.00,0.000,7.73
175631,60,1.00,0.000,8.73
175736,60,0.20,0.000,8.47
175931,60,-1.00,0.000,8.54
176036,60,-1.90,0.000,10.09
176141,60,-2.90,0.000,10.73
176246,60,0.90,9.048,9.40
176351,60,1.20,7.500,11.70
176546,60,-2.00,0.000,8.48
176651,60,-3.10,0.000,10.48
176756,60,-3.00,0.238,9.44
176861,60,-2.70,0.893,11.83
176966,60,-2.70,0.670,11.76
177161,60,-2.30,1.329,10.81
177266,60,-2.50,0.521,9.50
177371,60,-2.70,0.000,10.19
177476,60,-2.90,0.000,11.58
177671,60,-2.80,0.714,11.48
177776,60,-2.80,0.536,11.38
177941,60,-3.00,0.099,11.07
178046,60,-2.90,0.312,9.36
178181,60,-2.80,0.419,8.91
178346,60,-2.80,0.314,9.09
178451,60,-2.90,0.000,9.92
178646,60,-2.80,0.149,11.71
178751,60,-2.80,0.112,11.69
178856,60,-2.60,0.560,9.57
179051,60,-2.40,0.732,10.94
179156,60,-2.50,0.311,10.23
179351,60,-2.60,0.714,9.45
179456,60,-2.70,0.298,11.49
179561,60,-2.70,0.223,11.35
179756,60,-2.40,0.751,10.96
179861,60,-2.40,0.563,9.29
180056,60,-2.50,0.108,11.63
180161,60,-2.50,0.081,8.44
180266,60,-2.70,0.000,10.09
180371,60,-2.30,0.952,9.36
180566,60,-2.00,1.161,11.67
180671,60,-2.20,0.394,8.87
180776,60,-2.60,0.000,10.75
180986,60,-2.40,0.417,9.20
181181,60,-2.20,0.569,11.55
181286,60,-2.40,0.000,8.61
181466,60,-1.80,0.833,10.13
181571,60,-1.80,0.625,10.77
181676,60,-2.00,0.000,8.72
181871,60,-1.80,0.476,9.34
181976,60,-2.09,0.000,10.88
182081,60,-2.09,0.000,10.72
182186,60,-2.30,0.000,10.42
182291,60,-1.50,1.905,9.49
[PROFILE] Recording ended at 60% power (182472 ms)
[PROFILE] Next power level: 70%
[PROFILE] Recording started at 70% power (223473 ms)
223473,70,-527.40,0.000,4.74
223886,70,-527.40,0.000,4.88
224066,70,-527.40,0.000,4.86
224171,70,-527.40,0.000,0.60
224276,70,-527.40,0.000,0.59
224471,70,-527.40,0.000,0.64
224576,70,-527.40,0.000,0.07
224681,70,-527.40,0.000,0.35
224786,70,-527.40,0.000,0.10
224891,70,-527.40,0.000,0.16
225086,70,-527.40,0.000,0.40
225192,70,-527.40,0.000,0.00
225296,70,-527.40,0.000,0.44
225401,70,-527.40,0.000,0.60
225506,70,-527.40,0.000,0.24
225701,70,-527.40,0.000,0.65
225806,70,-527.40,0.000,0.73
225911,70,-527.40,0.000,1.19
226016,70,-527.40,0.000,0.59
226211,70,-527.40,0.000,0.67
226316,70,-527.40,0.000,1.29
226481,70,-527.40,0.000,0.31
226586,70,-527.40,0.000,0.59
226721,70,-527.40,0.000,1.73
226886,70,-527.40,0.000,3.54
226991,70,-527.40,0.000,2.48
227186,70,-527.40,0.000,3.97
227291,70,-527.40,0.000,2.32
227396,70,-527.40,0.000,5.07
227591,70,-527.40,0.000,9.20
227696,70,-527.40,0.000,8.68
227891,70,-527.40,0.000,7.93
227996,70,-527.40,0.000,8.17
228101,70,-527.40,0.000,6.58
228296,70,-527.40,0.000,10.19
228401,70,-527.40,0.000,10.00
228596,70,-527.40,0.000,7.20
228701,70,-527.40,0.000,7.59
228806,70,-527.40,0.000,8.11
229001,70,-527.40,0.000,8.00
229106,70,-527.40,0.000,6.68
229211,70,-527.40,0.000,7.06
229316,70,-527.40,0.000,7.75
229421,70,-527.40,0.000,6.49
229601,70,-527.40,0.000,6.27
229721,70,-527.40,0.000,7.04
229826,70,-527.40,0.000,6.29
230006,70,-527.40,0.000,7.52
230111,70,-527.40,0.000,7.21
230216,70,-527.40,0.000,6.83
230411,70,-527.40,0.000,5.47
230516,70,-527.40,0.000,6.50
230621,70,-527.40,0.000,6.83
230726,70,-527.40,0.000,5.07
230831,70,-527.40,0.000,4.89
231026,70,-527.40,0.000,4.66
231131,70,-527.40,0.000,6.80
231236,70,-527.40,0.000,6.77
