time_ms,power_pct,weight_g,flow_gps,pressure_bar
152416,65.0,28.80,1.097,5.70
152520,65.0,28.90,1.063,7.33
152626,65.0,29.00,1.033,7.17
152731,65.0,29.10,1.013,6.62
152926,65.0,29.30,1.016,6.10
153030,65.0,29.40,1.003,6.14
153135,65.0,29.50,0.990,7.29
153241,65.0,29.60,0.978,6.96
153345,65.0,29.70,0.974,6.60
153540,65.0,29.90,0.994,5.94
153751,65.0,30.10,0.983,5.55
153856,65.0,30.20,0.975,7.05
154051,65.0,30.40,0.995,6.32
154156,65.0,30.60,1.222,5.98
154261,65.0,30.60,0.917,5.69
154426,65.0,30.90,1.142,5.53
154561,65.0,31.00,1.042,6.88
154726,65.0,31.20,1.084,6.28
154830,65.0,31.30,1.054,5.79
154935,65.0,31.40,1.028,5.60
155131,65.0,31.60,1.023,6.98
155236,65.0,31.70,1.005,6.58
155430,65.0,31.90,1.014,5.86
155535,65.0,32.00,0.999,5.68
155640,65.0,32.09,0.963,5.50
155836,65.0,32.40,1.243,6.32
155986,65.0,32.50,1.099,5.85
156151,65.0,32.80,1.279,5.56
156346,65.0,33.00,1.166,5.56
156541,65.0,33.20,1.105,6.13
156645,65.0,33.30,1.069,5.89
156750,65.0,33.40,1.040,5.62
156945,65.0,33.70,1.270,5.56
157050,65.0,33.70,0.952,5.75
157155,65.0,33.90,1.190,6.40
157350,65.0,34.09,1.092,5.71
160426,67.5,35.09,0.900,5.70
160875,67.5,35.09,0.675,5.72
161071,67.5,35.09,0.380,2.06
161175,67.5,35.09,0.285,0.00
161281,67.5,35.09,0.214,0.00
161476,67.5,35.09,0.120,0.00
161581,67.5,35.09,0.090,0.00
161686,67.5,35.09,0.068,0.00
161880,67.5,35.09,0.038,0.10
161986,67.5,35.09,0.029,3.30
162181,67.5,35.09,0.016,4.88
162286,67.5,35.09,0.012,4.70
162390,67.5,35.09,0.009,4.85
162586,67.5,35.09,0.005,5.93
162691,67.5,35.09,0.004,5.92
162796,67.5,35.09,0.003,5.95
162990,67.5,35.09,0.002,5.93
163095,67.5,35.09,0.001,6.04
163291,67.5,35.20,0.260,7.06
163396,67.5,35.30,0.433,6.67
163515,67.5,35.40,0.535,6.29
163711,67.5,35.70,0.954,6.08
163830,67.5,35.80,0.926,6.16
163996,67.5,36.00,0.996,6.30
164131,67.5,36.20,1.117,5.79
164296,67.5,36.40,1.141,5.65
164400,67.5,36.50,1.096,5.95
164506,67.5,36.59,1.034,6.31
164701,67.5,36.80,1.019,6.15
164806,67.5,37.00,1.241,5.94
165015,67.5,37.20,1.116,6.06
165121,67.5,37.30,1.073,6.35
165315,67.5,37.59,1.239,6.28
165421,67.5,37.80,1.425,6.01
165525,67.5,37.80,1.069,5.89
165706,67.5,38.09,1.202,6.19
165826,67.5,38.20,1.131,6.40
165931,67.5,38.40,1.324,5.91
166035,67.5,38.50,1.234,5.68
166140,67.5,38.59,1.139,5.62
166245,67.5,38.70,1.116,5.83
166440,67.5,39.00,1.280,6.55
166545,67.5,39.09,1.175,6.28
166711,67.5,39.30,1.197,5.67
166815,67.5,39.50,1.379,5.83
166920,67.5,39.59,1.248,6.13
167116,67.5,39.80,1.167,6.79
167221,67.5,40.00,1.351,6.00
167326,67.5,40.20,1.490,5.85
167521,67.5,40.50,1.522,6.13
167626,67.5,40.59,1.356,6.39
167821,67.5,40.90,1.468,5.98
167926,67.5,41.00,1.339,5.68
168121,67.5,41.20,1.200,5.83
168225,67.5,41.40,1.381,6.08
168345,67.5,41.50,1.244,6.51
168541,67.5,41.70,1.188,5.49
168720,67.5,42.00,1.367,5.78
168825,67.5,42.10,1.264,6.17
168931,67.5,42.20,1.184,6.74
169051,67.5,42.30,1.096,5.85
169229,67.5,42.60,1.243,5.78
169351,67.5,42.70,1.137,6.09
169545,67.5,42.90,1.089,6.73
169755,67.5,43.20,1.234,5.68
169935,67.5,43.50,1.343,5.83
170056,67.5,43.60,1.214,6.09
170236,67.5,43.80,1.188,5.64
170340,67.5,44.00,1.372,5.46
170461,67.5,44.00,1.029,5.46
170640,67.5,44.30,1.191,5.99
170745,67.5,44.40,1.131,6.51
170851,67.5,44.50,1.084,5.79
170956,67.5,44.70,1.289,5.67
171060,67.5,44.80,1.207,5.69
171256,67.5,45.10,1.361,6.23
171361,67.5,45.10,1.021,6.32
171465,67.5,45.30,1.247,5.99
171571,67.5,45.40,1.171,5.84
171676,67.5,45.50,1.116,5.70
171871,67.5,45.80,1.283,6.01
171976,67.5,45.90,1.200,6.16
172095,67.5,46.00,1.110,5.68
172246,67.5,46.30,1.329,5.49
172379,67.5,46.40,1.185,5.74
175427,70.0,47.60,0.987,7.20
175891,70.0,47.60,0.740,7.50
175996,70.0,47.60,0.555,7.59
176100,70.0,47.60,0.416,2.04
176280,70.0,47.60,0.312,0.00
176386,70.0,47.60,0.234,0.00
176506,70.0,47.60,0.176,0.00
176685,70.0,47.60,0.132,0.00
176790,70.0,47.60,0.099,0.00
176895,70.0,47.60,0.074,0.00
177001,70.0,47.60,0.056,0.00
177195,70.0,47.60,0.031,4.78
177301,70.0,47.60,0.023,5.33
177405,70.0,47.60,0.018,5.90
177511,70.0,47.60,0.013,6.50
177630,70.0,47.60,0.010,6.66
177810,70.0,47.60,0.007,6.02
177916,70.0,47.60,0.006,6.19
178036,70.0,47.60,0.004,6.64
178216,70.0,47.60,0.002,7.09
178320,70.0,47.80,0.483,6.19
178426,70.0,47.90,0.598,6.02
178530,70.0,47.90,0.448,6.22
178696,70.0,48.30,0.939,6.57
178831,70.0,48.50,1.074,6.65
178996,70.0,48.70,1.109,5.85
179101,70.0,48.90,1.308,5.95
179206,70.0,49.00,1.219,6.29
179400,70.0,49.20,1.134,7.09
179565,70.0,49.30,1.002,6.27
179701,70.0,49.70,1.487,6.17
179806,70.0,49.80,1.353,6.19
179911,70.0,49.90,1.253,6.45
180105,70.0,50.20,1.362,7.05
180210,70.0,50.30,1.260,5.92
180421,70.0,50.70,1.537,5.95
180555,70.0,50.80,1.339,6.43
180706,70.0,51.10,1.501,6.90
180811,70.0,51.20,1.364,5.92
180916,70.0,51.30,1.261,5.83
181110,70.0,51.60,1.366,6.17
181230,70.0,51.70,1.233,6.84
181426,70.0,52.00,1.344,6.17
181530,70.0,52.10,1.248,6.09
181711,70.0,52.40,1.392,7.81
181830,70.0,52.60,1.464,7.36
181936,70.0,52.70,1.334,7.04
182041,70.0,52.80,1.239,7.22
182221,70.0,53.10,1.346,7.41
182326,70.0,53.30,1.485,7.42
182521,70.0,53.60,1.520,6.92
182626,70.0,53.70,1.378,6.58
182731,70.0,53.80,1.272,7.22
182836,70.0,54.00,1.430,7.13
182941,70.0,54.10,1.311,7.28
183046,70.0,54.30,1.459,7.11
183256,70.0,54.50,1.238,6.80
183451,70.0,54.80,1.351,7.71
183631,70.0,55.10,1.454,7.67
183751,70.0,55.20,1.299,7.43
183855,70.0,55.40,1.455,7.05
183961,70.0,55.50,1.327,7.22
184065,70.0,55.60,1.236,7.40
184261,70.0,56.00,1.583,7.33
184471,70.0,56.30,1.516,6.79
184635,70.0,56.60,1.594,7.24
184771,70.0,56.70,1.379,7.33
184890,70.0,56.90,1.455,7.22
185041,70.0,57.20,1.588,6.93
185146,70.0,57.30,1.429,6.73
185341,70.0,57.60,1.459,7.70
185445,70.0,57.70,1.334,7.75
185551,70.0,57.90,1.472,7.69
185745,70.0,58.10,1.277,7.21
185851,70.0,58.30,1.429,6.73
185956,70.0,58.40,1.310,7.40
186166,70.0,58.70,1.362,7.19
186345,70.0,59.00,1.464,6.75
186450,70.0,59.20,1.574,6.45
186556,70.0,59.30,1.416,6.68
186751,70.0,59.60,1.481,7.27
186856,70.0,59.70,1.349,7.11
186961,70.0,59.80,1.250,6.86
187066,70.0,60.00,1.414,6.54
187275,70.0,60.20,1.214,7.56
190428,72.5,61.80,1.209,8.64
190816,72.5,61.80,0.907,9.03
190980,72.5,61.80,0.680,9.24
191086,72.5,61.80,0.510,0.00
191221,72.5,61.80,0.383,0.00
191416,72.5,61.80,0.287,0.00
191596,72.5,61.80,0.215,0.00
191791,72.5,61.80,0.121,0.04
191895,72.5,61.80,0.091,0.54
192091,72.5,61.80,0.051,4.50
192196,72.5,61.80,0.038,5.70
192301,72.5,61.80,0.029,4.97
192495,72.5,61.80,0.016,6.01
192601,72.5,61.80,0.012,6.49
192796,72.5,61.80,0.007,7.36
192901,72.5,61.80,0.005,6.34
193096,72.5,62.00,0.479,6.57
193216,72.5,62.10,0.568,6.64
193396,72.5,62.40,1.083,7.40
193501,72.5,62.50,1.050,7.67
193606,72.5,62.60,1.026,6.49
193816,72.5,62.90,1.205,6.40
194040,72.5,63.30,1.489,7.14
194236,72.5,63.60,1.500,5.97
194401,72.5,63.90,1.687,6.15
194505,72.5,64.10,1.682,6.40
194611,72.5,64.19,1.473,6.75
194730,72.5,64.40,1.546,7.09
194910,72.5,64.69,1.562,6.01
195015,72.5,64.90,1.672,6.01
195120,72.5,65.10,1.730,6.35
195226,72.5,65.19,1.510,6.62
195331,72.5,65.30,1.394,7.07
195526,72.5,65.90,2.153,7.84
195646,72.5,66.00,1.823,6.28
195841,72.5,66.30,1.683,6.55
195946,72.5,66.50,1.739,6.88
196140,72.5,66.80,1.638,7.49
196246,72.5,67.00,1.700,5.99
196426,72.5,67.30,1.658,6.22
196545,72.5,67.50,1.664,6.66
196651,72.5,67.60,1.484,6.85
196756,72.5,67.80,1.589,7.44
196861,72.5,68.00,1.668,6.07
197025,72.5,68.30,1.708,6.25
197160,72.5,68.40,1.466,6.70
197326,72.5,68.80,1.702,7.25
197430,72.5,68.90,1.517,7.55
197536,72.5,69.10,1.609,6.21
197731,72.5,69.40,1.560,6.40
197835,72.5,69.60,1.651,6.67
198030,72.5,69.90,1.581,7.13
198136,72.5,70.10,1.657,6.02
198240,72.5,70.19,1.459,5.91
198436,72.5,70.60,1.730,6.32
198541,72.5,70.69,1.512,6.73
198736,72.5,71.10,1.764,7.27
198841,72.5,71.19,1.538,5.99
198960,72.5,71.40,1.594,6.10
199141,72.5,71.69,1.596,6.70
199246,72.5,71.80,1.459,7.07
199440,72.5,72.10,1.478,6.37
199546,72.5,72.30,1.580,6.13
199650,72.5,72.50,1.666,6.30
199756,72.5,72.60,1.485,6.43
199951,72.5,73.00,1.728,6.91
200160,72.5,73.30,1.600,6.05
200266,72.5,73.50,1.671,5.95
200446,72.5,73.80,1.670,6.40
200551,72.5,74.00,1.729,6.83
200655,72.5,74.10,1.537,7.24
200850,72.5,74.50,1.757,6.06
200955,72.5,74.60,1.556,6.17
201061,72.5,74.80,1.639,6.43
201271,72.5,75.19,1.734,7.07
201466,72.5,75.60,1.889,6.39
201570,72.5,75.80,1.898,6.21
201780,72.5,76.10,1.694,6.39
201886,72.5,76.30,1.742,6.57
202081,72.5,76.60,1.635,6.84
202186,72.5,76.80,1.702,5.83
202291,72.5,77.00,1.753,5.93
205429,75.0,78.40,1.301,7.67
205785,75.0,78.40,0.976,7.98
205890,75.0,78.40,0.732,8.08
206101,75.0,78.40,0.412,0.00
206205,75.0,78.40,0.309,0.00
206311,75.0,78.40,0.232,0.00
206490,75.0,78.40,0.174,0.00
206595,75.0,78.40,0.130,0.00
206700,75.0,78.40,0.098,0.00
206895,75.0,78.40,0.055,0.76
207001,75.0,78.40,0.041,3.49
207121,75.0,78.40,0.031,5.40
207301,75.0,78.40,0.017,7.00
207406,75.0,78.40,0.013,7.57
207616,75.0,78.40,0.007,6.30
207736,75.0,78.40,0.006,6.87
207916,75.0,78.60,0.282,7.21
208021,75.0,78.60,0.211,7.55
208216,75.0,79.00,1.012,6.44
208336,75.0,79.19,1.155,6.40
208531,75.0,79.40,1.117,7.03
208636,75.0,79.60,1.314,7.58
208800,75.0,79.90,1.443,8.12
208936,75.0,80.00,1.266,6.60
209040,75.0,80.30,1.671,6.73
209145,75.0,80.40,1.491,7.04
209310,75.0,80.69,1.558,7.54
209416,75.0,80.90,1.664,7.49
209610,75.0,81.30,1.833,6.40
209716,75.0,81.50,1.847,6.53
209821,75.0,81.69,1.837,6.74
209926,75.0,81.80,1.640,6.70
210120,75.0,82.20,1.820,7.64
210315,75.0,82.50,1.676,6.21
210435,75.0,82.70,1.674,6.65
210616,75.0,83.00,1.699,7.22
210721,75.0,83.20,1.751,7.65
210825,75.0,83.40,1.794,7.99
211020,75.0,83.80,1.902,6.61
211126,75.0,83.90,1.662,6.77
211245,75.0,84.10,1.667,7.26
211426,75.0,84.50,1.803,7.84
211530,75.0,84.60,1.592,6.62
211636,75.0,84.90,1.902,6.58
211846,75.0,85.20,1.694,6.91
212056,75.0,85.60,1.787,6.59
212160,75.0,85.70,1.581,6.50
212325,75.0,86.10,1.741,6.20
212431,75.0,86.30,1.858,6.44
212535,75.0,86.60,2.115,7.00
212655,75.0,86.80,2.003,7.42
212836,75.0,87.20,2.055,6.38
212941,75.0,87.40,2.017,6.43
213045,75.0,87.50,1.753,6.50
213241,75.0,87.90,1.874,7.23
213345,75.0,88.10,1.887,7.68
213450,75.0,88.30,1.891,7.95
213646,75.0,88.60,1.746,6.54
213751,75.0,88.80,1.786,6.62
213855,75.0,89.10,2.060,6.82
213961,75.0,89.20,1.781,7.12
214066,75.0,89.40,1.812,6.58
214186,75.0,89.50,1.567,6.13
214291,75.0,89.70,1.652,6.05
214471,75.0,90.10,1.794,6.44
214681,75.0,90.50,1.843,7.05
214786,75.0,90.60,1.620,7.57
214980,75.0,90.90,1.602,6.08
215086,75.0,91.10,1.673,6.38
215251,75.0,91.50,1.861,6.92
215356,75.0,91.60,1.634,7.25
215491,75.0,91.80,1.596,6.52
215656,75.0,92.10,1.752,6.06
215805,75.0,92.30,1.649,6.43
215956,75.0,92.70,1.899,6.98
216061,75.0,92.90,1.900,7.35
216165,75.0,93.00,1.666,7.65
216375,75.0,93.30,1.562,6.16
216556,75.0,93.70,1.845,6.77
216660,75.0,93.80,1.624,7.14
216766,75.0,94.00,1.690,7.46
216870,75.0,94.20,1.748,6.06
217066,75.0,94.50,1.633,6.27
217170,75.0,94.70,1.706,6.58
217365,75.0,95.10,1.852,7.27
220430,77.5,96.80,1.528,6.29
220816,77.5,96.80,1.146,6.43
220920,77.5,96.80,0.859,6.47
221026,77.5,96.80,0.645,6.50
221130,77.5,96.80,0.483,0.00
221296,77.5,96.80,0.363,0.00
221431,77.5,96.80,0.272,0.00
221595,77.5,96.80,0.204,0.00
221701,77.5,96.80,0.153,0.00
221806,77.5,96.80,0.115,0.00
222001,77.5,96.80,0.065,2.31
222105,77.5,96.80,0.048,4.71
222210,77.5,96.80,0.036,5.34
222315,77.5,96.80,0.027,5.85
222511,77.5,96.80,0.015,7.30
222706,77.5,96.80,0.009,8.30
222811,77.5,96.80,0.006,6.83
222915,77.5,96.80,0.005,6.90
223036,77.5,97.00,0.417,7.27
223201,77.5,97.30,0.767,7.80
223305,77.5,97.50,1.056,7.88
223410,77.5,97.70,1.268,8.39
223516,77.5,97.90,1.423,6.87
223620,77.5,98.10,1.548,6.82
223816,77.5,98.70,2.203,7.26
223920,77.5,98.80,1.893,7.59
224026,77.5,99.10,2.127,7.93
224131,77.5,99.20,1.833,6.34
224293,77.5,99.40,1.684,6.09
224431,77.5,99.80,1.987,6.24
224535,77.5,99.90,1.731,5.63
224716,77.5,100.30,1.851,7.57
224821,77.5,100.60,2.102,6.99
224925,77.5,100.70,1.817,6.59
225120,77.5,101.10,1.885,5.88
225225,77.5,101.30,1.890,5.80
225330,77.5,101.50,1.894,7.84
225436,77.5,101.70,1.892,7.33
225540,77.5,101.90,1.900,6.89
225645,77.5,102.10,1.901,6.16
225855,77.5,102.50,1.903,5.63
226051,77.5,102.90,1.959,6.82
226156,77.5,103.10,1.945,6.29
226351,77.5,103.50,1.987,5.69
226456,77.5,103.70,1.967,5.63
226560,77.5,103.90,1.956,7.96
226666,77.5,104.00,1.703,7.47
226860,77.5,104.40,1.855,6.50
226980,77.5,104.60,1.808,6.00
227161,77.5,105.10,2.262,5.74
227370,77.5,105.50,2.175,7.15
227535,77.5,105.90,2.238,6.54
227641,77.5,106.10,2.150,6.22
227746,77.5,106.30,2.089,5.65
227941,77.5,106.70,2.068,7.26
228046,77.5,106.90,2.027,6.50
228240,77.5,107.20,1.800,5.83
228346,77.5,107.50,2.057,5.18
228466,77.5,107.60,1.751,5.38
228646,77.5,108.10,2.008,6.94
228751,77.5,108.20,1.744,6.55
228946,77.5,108.60,1.874,5.92
229051,77.5,108.80,1.882,5.75
229156,77.5,109.00,1.887,8.03
229351,77.5,109.60,2.431,6.58
229455,77.5,109.80,2.304,6.25
229650,77.5,110.20,2.189,5.83
229771,77.5,110.40,2.055,5.67
229876,77.5,110.60,2.017,7.11
230055,77.5,111.00,2.112,6.09
230161,77.5,111.20,2.055,5.71
230371,77.5,111.60,1.991,5.41
230475,77.5,111.80,1.974,5.68
230581,77.5,112.00,1.952,7.09
230760,77.5,112.40,2.023,6.29
230866,77.5,112.60,1.989,5.98
231075,77.5,113.00,1.955,5.78
231271,77.5,113.40,1.988,6.89
231376,77.5,113.60,1.967,6.47
231481,77.5,113.80,1.952,6.08
231676,77.5,114.20,1.991,5.85
231781,77.5,114.40,1.969,7.47
231886,77.5,114.60,1.953,6.77
231991,77.5,114.80,1.941,6.20
232185,77.5,115.20,1.989,5.48
232290,77.5,115.40,1.968,5.34
232396,77.5,115.60,1.948,5.57
235431,80.0,117.40,1.609,7.13
235800,80.0,117.40,1.207,7.36
235906,80.0,117.40,0.905,7.42
236101,80.0,117.40,0.509,0.00
236206,80.0,117.40,0.382,0.00
236310,80.0,117.40,0.286,0.00
236416,80.0,117.40,0.215,0.00
236536,80.0,117.40,0.161,0.00
236701,80.0,117.40,0.121,0.00
236820,80.0,117.40,0.091,0.00
236926,80.0,117.40,0.068,0.32
237120,80.0,117.40,0.051,5.70
237316,80.0,117.40,0.029,7.11
237510,80.0,117.40,0.016,6.27
237616,80.0,117.40,0.012,6.76
237826,80.0,117.40,0.007,7.50
237931,80.0,117.50,0.243,7.89
238126,80.0,117.90,1.030,8.54
238231,80.0,118.10,1.248,6.81
238336,80.0,118.30,1.413,7.11
238440,80.0,118.40,1.300,7.43
238546,80.0,118.60,1.447,7.81
238741,80.0,119.00,1.707,8.66
238845,80.0,119.20,1.761,6.83
238951,80.0,119.40,1.792,7.15
239056,80.0,119.60,1.820,7.51
239251,80.0,120.00,1.878,8.30
239356,80.0,120.20,1.885,8.68
239520,80.0,120.70,2.176,7.00
239626,80.0,120.90,2.104,7.22
239761,80.0,121.10,1.948,7.58
239925,80.0,121.60,2.223,8.07
240030,80.0,121.70,1.906,8.37
240226,80.0,122.20,2.198,6.80
240330,80.0,122.40,2.129,7.11
240435,80.0,122.50,1.835,7.63
240631,80.0,123.10,2.365,8.16
240736,80.0,123.40,2.488,6.44
240930,80.0,123.80,2.297,7.05
241035,80.0,124.00,2.199,7.80
241141,80.0,124.20,2.121,8.23
241245,80.0,124.40,2.071,8.62
241440,80.0,124.90,2.296,7.05
241650,80.0,125.30,2.124,7.68
241846,80.0,125.70,2.083,8.19
242041,80.0,126.10,2.065,6.61
242160,80.0,126.30,1.969,6.87
242265,80.0,126.60,2.191,7.22
242461,80.0,127.00,2.121,7.93
242581,80.0,127.20,2.007,8.30
242760,80.0,127.60,2.064,6.68
242866,80.0,127.80,2.020,6.98
243045,80.0,128.20,2.073,8.09
243165,80.0,128.39,1.951,8.46
243346,80.0,128.80,2.086,7.00
243466,80.0,129.10,2.189,7.26
243660,80.0,129.50,2.129,7.87
243765,80.0,129.70,2.073,8.19
243870,80.0,129.89,2.007,6.59
244065,80.0,130.39,2.259,6.82
244171,80.0,130.60,2.189,7.15
244276,80.0,130.70,1.880,7.56
244486,80.0,131.20,2.099,6.46
244681,80.0,131.60,2.076,6.69
244786,80.0,131.80,2.033,7.15
244890,80.0,132.00,2.006,7.52
244996,80.0,132.20,1.976,7.85
245191,80.0,132.60,2.007,6.69
245295,80.0,132.80,1.986,6.91
245460,80.0,133.20,2.314,7.52
245581,80.0,133.50,2.248,7.97
245684,80.0,133.70,2.172,8.31
245865,80.0,134.20,2.319,6.62
246000,80.0,134.30,1.925,6.92
246166,80.0,135.00,2.498,7.46
246271,80.0,135.20,2.349,7.87
246375,80.0,135.39,2.219,8.18
246571,80.0,135.80,2.157,6.55
246676,80.0,136.00,2.094,6.88
246871,80.0,136.39,2.047,7.70
246976,80.0,136.60,2.035,8.12
247081,80.0,136.89,2.217,6.55
247306,80.0,137.30,2.032,7.28
250432,82.5,139.20,1.700,8.54
250830,82.5,139.20,1.275,8.97
250935,82.5,139.20,0.956,9.17
251116,82.5,139.20,0.538,0.00
251234,82.5,139.20,0.403,0.00
251341,82.5,139.20,0.302,0.00
251505,82.5,139.20,0.227,0.00
251640,82.5,139.20,0.170,0.00
251806,82.5,139.20,0.128,0.08
251911,82.5,139.20,0.096,2.88
252016,82.5,139.20,0.072,5.42
252256,82.5,139.20,0.040,6.20
252406,82.5,139.20,0.030,7.26
252510,82.5,139.20,0.023,7.82
252616,82.5,139.20,0.017,8.29
252721,82.5,139.39,0.465,8.70
252915,82.5,139.70,0.972,7.18
253021,82.5,139.89,1.177,7.48
253141,82.5,140.00,1.112,8.01
253321,82.5,140.50,1.528,8.45
253441,82.5,140.60,1.355,7.15
253561,82.5,140.89,1.620,7.29
253726,82.5,141.30,1.798,7.79
253920,82.5,141.80,2.187,8.39
254026,82.5,142.00,2.112,8.69
254130,82.5,142.20,2.065,6.85
254251,82.5,142.50,2.169,7.24
254446,82.5,142.89,2.119,8.00
254626,82.5,143.30,2.158,8.54
254746,82.5,143.50,2.035,6.83
254850,82.5,143.70,2.007,7.09
255046,82.5,144.10,2.016,7.80
255226,82.5,144.60,2.322,8.46
255331,82.5,144.80,2.218,6.58
255434,82.5,145.00,2.149,7.18
255540,82.5,145.20,2.083,7.57
255646,82.5,145.39,2.011,8.02
255841,82.5,145.80,2.046,8.59
255946,82.5,146.20,2.487,6.77
256066,82.5,146.60,2.698,6.92
256261,82.5,146.80,2.024,7.57
256456,82.5,147.30,2.302,8.37
256561,82.5,147.50,2.203,6.46
256666,82.5,147.70,2.128,6.76
256771,82.5,147.80,1.834,7.04
256875,82.5,148.39,2.794,7.43
257070,82.5,148.50,1.901,7.94
257191,82.5,148.80,2.046,6.50
257341,82.5,149.20,2.096,7.11
257446,82.5,149.60,2.476,7.56
257580,82.5,149.89,2.398,8.04
257746,82.5,150.30,2.375,8.64
257850,82.5,150.60,2.480,6.81
257956,82.5,150.80,2.332,6.99
258151,82.5,151.20,2.205,7.64
258256,82.5,151.39,2.106,8.03
258390,82.5,151.70,2.158,8.54
258556,82.5,152.10,2.221,6.75
258661,82.5,152.30,2.142,7.09
258855,82.5,152.80,2.343,7.93
258961,82.5,153.00,2.229,8.30
259066,82.5,153.20,2.148,8.60
259275,82.5,153.70,2.255,8.72
259456,82.5,154.00,1.967,8.57
259560,82.5,154.30,2.196,8.27
259666,82.5,154.50,2.119,7.79
259770,82.5,154.70,2.070,8.86
259875,82.5,155.00,2.267,8.83
260070,82.5,155.39,2.144,8.39
260175,82.5,155.70,2.346,7.94
260385,82.5,156.10,2.153,8.78
260580,82.5,156.50,2.073,8.61
260685,82.5,156.70,2.031,8.20
260866,82.5,157.20,2.316,7.49
260971,82.5,157.39,2.189,8.10
261091,82.5,157.60,2.080,8.72
261195,82.5,157.80,2.040,8.55
261376,82.5,158.30,2.221,8.43
261481,82.5,158.50,2.142,8.08
261586,82.5,158.70,2.083,7.42
261706,82.5,159.00,2.187,8.94
261886,82.5,159.39,2.182,8.50
261991,82.5,159.70,2.375,8.16
262096,82.5,159.89,2.233,7.65
262201,82.5,160.10,2.175,7.14
262395,82.5,160.50,2.092,8.69
265433,85.0,162.39,1.725,9.37
265800,85.0,162.39,1.293,9.91
265905,85.0,162.39,0.970,10.06
266011,85.0,162.39,0.728,5.37
266115,85.0,162.39,0.546,0.00
266310,85.0,162.39,0.307,0.07
266430,85.0,162.39,0.230,0.29
266535,85.0,162.39,0.173,0.45
266641,85.0,162.39,0.129,0.00
266820,85.0,162.39,0.097,0.37
267031,85.0,162.39,0.055,4.35
267135,85.0,162.39,0.041,6.08
267316,85.0,162.39,0.031,9.19
267421,85.0,162.39,0.023,9.50
267525,85.0,162.39,0.017,9.40
267721,85.0,162.70,0.748,8.75
267825,85.0,162.89,1.018,8.28
267931,85.0,163.10,1.258,7.78
268035,85.0,163.30,1.425,9.19
268141,85.0,163.60,1.776,9.08
268335,85.0,164.00,1.896,8.40
268441,85.0,164.20,1.894,7.98
268546,85.0,164.40,1.897,7.43
268651,85.0,164.90,2.613,8.98
268756,85.0,165.10,2.436,9.00
268951,85.0,165.60,2.499,8.53
269055,85.0,165.80,2.355,8.26
269161,85.0,166.00,2.238,7.73
269266,85.0,166.20,2.155,9.51
269461,85.0,166.70,2.313,9.33
269565,85.0,167.00,2.456,9.08
269730,85.0,167.40,2.448,8.25
269835,85.0,167.70,2.550,7.25
269971,85.0,167.90,2.280,9.04
270135,85.0,168.40,2.473,8.67
270240,85.0,168.60,2.331,8.17
270435,85.0,169.10,2.412,7.22
270540,85.0,169.30,2.285,8.97
270646,85.0,169.50,2.186,8.94
270841,85.0,170.00,2.333,8.48
270946,85.0,170.20,2.226,8.26
271141,85.0,170.70,2.381,7.42
271245,85.0,170.90,2.267,9.36
271351,85.0,171.20,2.407,9.29
271545,85.0,171.60,2.252,8.71
271650,85.0,171.90,2.403,8.05
271845,85.0,172.40,2.485,9.17
271951,85.0,172.60,2.335,8.89
272056,85.0,172.90,2.466,8.64
272251,85.0,173.30,2.280,7.84
272356,85.0,173.60,2.424,7.34
272475,85.0,173.80,2.238,6.79
272685,85.0,174.30,2.301,8.59
272791,85.0,174.50,2.197,8.23
272970,85.0,175.00,2.346,7.79
273090,85.0,175.20,2.176,7.09
273255,85.0,175.60,2.238,9.16
273360,85.0,175.90,2.393,8.97
273465,85.0,176.10,2.271,8.74
273661,85.0,176.60,2.402,7.55
273765,85.0,176.80,2.282,6.89
273871,85.0,177.10,2.419,8.91
273976,85.0,177.30,2.290,8.65
274346,85.0,178.30,2.394,7.18
274566,85.0,178.70,2.250,5.90
274681,85.0,179.20,2.774,5.68
274786,85.0,179.40,2.557,5.92
274890,85.0,179.70,2.639,6.50
274996,85.0,179.90,2.451,7.22
275100,85.0,180.10,2.319,8.12
275206,85.0,180.40,2.447,6.40
275386,85.0,180.80,2.349,6.47
275506,85.0,181.10,2.386,6.44
275610,85.0,181.40,2.511,7.09
275775,85.0,181.90,2.641,6.29
275911,85.0,182.10,2.348,5.89
276076,85.0,182.60,2.519,6.07
276181,85.0,182.80,2.365,6.58
276285,85.0,183.00,2.255,7.39
276481,85.0,183.50,2.395,6.13
276615,85.0,183.70,2.169,5.72
276780,85.0,184.20,2.460,6.35
276885,85.0,184.40,2.401,7.28
276991,85.0,184.60,2.272,8.35
277185,85.0,185.10,2.414,6.09
277291,85.0,185.40,2.518,6.19
280434,87.5,187.60,1.997,8.56
280830,87.5,187.60,1.498,8.99
280935,87.5,187.60,1.123,9.14
281146,87.5,187.60,0.634,0.46
281341,87.5,187.60,0.357,0.00
281446,87.5,187.60,0.268,0.00
281551,87.5,187.60,0.201,0.13
281716,87.5,187.60,0.150,0.02
281865,87.5,187.60,0.113,0.86
282016,87.5,187.60,0.085,5.11
282121,87.5,187.60,0.063,6.47
282226,87.5,187.60,0.048,7.09
282421,87.5,187.60,0.236,7.35
282525,87.5,187.50,0.000,7.15
282631,87.5,187.60,0.236,9.35
282826,87.5,188.00,1.026,9.00
282931,87.5,188.30,1.483,8.84
283126,87.5,188.70,1.727,8.00
283230,87.5,188.90,1.776,7.57
283351,87.5,189.20,1.952,9.52
