[PROFILE] Starting profiling sequence...
[PROFILE] Press button to start first test at 30%
[PROFILE] Recording started at 10% power (287927 ms)
344566,25,37.09,0.920,5.78
344671,25,37.20,0.952,5.61
344776,25,37.30,0.952,7.98
344881,25,37.30,0.714,6.02
[PROFILE] Recording ended at 25% power (344930 ms)
[PROFILE] Next power level: 30%
[PROFILE] Recording started at 30% power (347931 ms)
347931,30,38.40,0.626,6.00
348286,30,38.40,0.469,5.98
348406,30,38.40,0.352,5.98
348511,30,38.40,0.264,5.97
348706,30,38.40,0.198,0.51
348901,30,38.40,0.111,2.65
349096,30,38.40,0.063,0.83
349201,30,38.40,0.047,0.00
349306,30,38.40,0.035,1.05
349531,30,38.40,0.020,0.35
349726,30,38.40,0.015,1.89
349891,30,38.40,0.011,1.65
349996,30,38.40,0.008,0.00
350101,30,38.40,0.006,1.65
350206,30,38.40,0.005,2.02
350401,30,38.40,0.003,1.78
350505,30,38.40,0.002,0.00
350611,30,38.40,0.001,2.06
350716,30,38.40,0.001,1.52
350821,30,38.40,0.001,0.00
351016,30,38.40,0.000,3.53
351121,30,38.40,0.000,1.69
351226,30,38.40,0.000,3.15
351331,30,38.40,0.000,2.85
351436,30,38.40,0.000,2.86
351631,30,38.40,0.000,6.49
351736,30,38.40,0.000,4.32
351841,30,38.40,0.000,4.79
351946,30,38.40,0.000,6.92
352141,30,38.40,0.000,4.87
352246,30,38.40,0.000,5.41
352351,30,38.40,0.000,5.88
352516,30,38.59,0.288,5.92
352651,30,38.59,0.216,6.13
352816,30,38.80,0.480,6.66
352921,30,38.80,0.360,7.35
353056,30,38.90,0.455,8.08
353221,30,39.09,0.629,6.28
353326,30,39.09,0.472,6.52
353520,30,39.30,0.735,6.38
353626,30,39.40,0.787,7.27
353731,30,39.50,0.828,6.22
353926,30,39.80,1.153,8.75
354031,30,39.90,1.103,6.39
354226,30,40.20,1.278,7.42
354331,30,40.30,1.197,6.46
354436,30,40.40,1.136,6.46
354631,30,40.59,1.061,6.34
354736,30,40.70,1.058,6.43
354931,30,40.90,1.042,7.20
355051,30,41.00,0.989,8.42
355246,30,41.20,1.003,6.23
355351,30,41.30,0.990,7.52
355531,30,41.50,1.043,7.47
355651,30,41.70,1.199,6.04
355756,30,41.80,1.137,6.35
355861,30,41.90,1.091,8.59
356041,30,42.10,1.096,6.10
356146,30,42.20,1.060,7.64
356341,30,42.50,1.281,6.55
356446,30,42.50,0.961,8.18
356551,30,42.70,1.197,6.38
356656,30,42.80,1.136,8.09
356761,30,42.90,1.090,6.14
356956,30,43.10,1.059,8.56
357061,30,43.20,1.033,6.30
357166,30,43.30,1.013,6.38
357271,30,43.40,0.998,7.70
357466,30,43.70,1.216,7.73
357571,30,43.80,1.150,6.14
357676,30,43.90,1.101,6.30
357781,30,44.00,1.064,8.54
357886,30,44.10,1.036,8.15
358066,30,44.40,1.347,7.57
358186,30,44.50,1.218,6.06
358291,30,44.60,1.152,6.35
358456,30,44.80,1.167,6.22
358591,30,44.90,1.060,6.32
358696,30,45.00,1.033,7.67
358861,30,45.20,1.078,6.10
358966,30,45.30,1.047,6.37
359161,30,45.60,1.243,6.28
359266,30,45.70,1.171,6.32
359371,30,45.80,1.116,7.68
359566,30,46.00,1.074,8.39
359671,30,46.10,1.044,6.06
359866,30,46.40,1.272,7.06
[PROFILE] Recording ended at 30% power (359931 ms)
[PROFILE] Next power level: 35%
[PROFILE] Recording started at 35% power (362932 ms)
362932,35,47.50,1.043,6.35
363301,35,47.50,0.783,6.31
363406,35,47.50,0.587,6.40
363511,35,47.50,0.440,6.43
363616,35,47.50,0.330,1.74
363721,35,47.50,0.248,0.00
363826,35,47.50,0.186,0.86
364021,35,47.50,0.104,0.73
364126,35,47.50,0.078,0.27
364231,35,47.50,0.059,0.00
364336,35,47.50,0.044,0.80
364531,35,47.50,0.033,1.04
364636,35,47.50,0.025,1.06
364801,35,47.50,0.019,1.09
364906,35,47.50,0.014,2.39
365041,35,47.50,0.010,0.00
365206,35,47.50,0.008,0.00
365311,35,47.50,0.006,1.69
365506,35,47.50,0.003,0.00
365641,35,47.50,0.002,1.78
365806,35,47.50,0.002,2.02
365911,35,47.50,0.001,2.04
366016,35,47.50,0.001,0.00
366121,35,47.50,0.001,2.54
366315,35,47.50,0.000,2.54
366511,35,47.50,0.000,4.63
366616,35,47.50,0.000,3.99
366721,35,47.50,0.000,4.29
366826,35,47.50,0.000,4.17
366931,35,47.50,0.000,4.70
367111,35,47.70,0.417,7.50
367216,35,47.70,0.313,5.74
367321,35,47.70,0.234,5.94
367426,35,47.70,0.176,6.91
367531,35,47.70,0.132,6.24
367636,35,47.90,0.575,6.37
367741,35,48.00,0.669,8.61
367920,35,48.00,0.502,8.92
368056,35,48.20,0.744,8.48
368161,35,48.30,0.796,6.67
368326,35,48.30,0.597,6.84
368431,35,48.60,0.865,9.00
368536,35,48.60,0.648,9.02
368731,35,48.80,0.811,8.70
368835,35,49.00,1.089,8.27
368941,35,49.10,1.053,6.64
369046,35,49.20,1.028,7.48
369151,35,49.40,1.247,8.47
369346,35,49.60,1.148,8.53
369451,35,49.70,1.099,6.69
369556,35,49.80,1.062,6.90
369661,35,50.00,1.273,8.74
369766,35,50.10,1.193,8.94
369961,35,50.40,1.355,6.73
370066,35,50.50,1.255,7.18
370171,35,50.60,1.179,6.55
370276,35,50.70,1.122,8.41
370471,35,50.90,1.078,6.51
370576,35,51.00,1.046,6.32
370741,35,51.30,1.239,6.64
370846,35,51.40,1.168,8.56
370981,35,51.50,1.061,6.31
371146,35,51.80,1.250,7.66
371251,35,51.90,1.176,6.40
371446,35,52.20,1.346,6.05
371550,35,52.30,1.250,6.27
371656,35,52.40,1.173,8.35
371851,35,52.60,1.106,5.77
371956,35,52.70,1.068,5.91
372151,35,53.00,1.255,8.27
372256,35,53.10,1.180,6.02
372361,35,53.20,1.123,6.04
372556,35,53.40,1.078,6.38
372661,35,53.60,1.285,6.46
372856,35,53.80,1.169,6.40
372961,35,54.00,1.353,8.60
373066,35,54.20,1.491,6.17
373171,35,54.30,1.356,6.44
373366,35,54.50,1.209,6.65
373486,35,54.60,1.115,6.53
373591,35,54.80,1.313,6.57
373696,35,54.90,1.223,8.35
373801,35,55.00,1.155,6.67
373996,35,55.30,1.251,6.28
374161,35,55.60,1.216,6.24
374266,35,55.70,1.329,6.21
374371,35,55.80,1.235,8.03
374476,35,55.90,1.164,6.23
374671,35,56.20,1.337,5.35
374776,35,56.30,1.241,6.39
374881,35,56.40,1.169,6.52
[PROFILE] Recording ended at 35% power (374932 ms)
[PROFILE] Next power level: 40%
[PROFILE] Recording started at 40% power (377933 ms)
377933,40,57.40,0.959,7.78
378301,40,57.40,0.719,8.05
378496,40,57.40,0.404,8.19
378600,40,57.40,0.303,0.43
378706,40,57.40,0.227,0.00
378901,40,57.40,0.128,0.69
379006,40,57.40,0.096,0.00
379111,40,57.40,0.072,0.96
379306,40,57.40,0.040,0.00
379426,40,57.40,0.030,1.29
379621,40,57.40,0.017,1.33
379801,40,57.40,0.010,0.00
379921,40,57.40,0.007,1.79
380026,40,57.40,0.005,1.42
380161,40,57.40,0.004,0.82
380311,40,57.40,0.003,0.14
380416,40,57.40,0.002,2.82
380611,40,57.40,0.001,2.78
380716,40,57.40,0.001,3.81
380821,40,57.40,0.001,4.72
380926,40,57.40,0.001,4.13
381151,40,57.50,0.185,5.64
381331,40,57.60,0.313,6.27
381435,40,57.60,0.234,6.37
381540,40,57.60,0.176,7.33
381735,40,57.90,0.786,8.60
381841,40,57.90,0.589,8.59
381946,40,57.90,0.442,6.95
382051,40,58.10,0.808,9.02
382156,40,58.20,0.844,8.19
382351,40,58.40,0.921,8.50
382456,40,58.50,0.929,6.90
382561,40,58.70,1.173,7.18
382726,40,58.90,1.183,7.35
382861,40,59.00,1.072,8.69
382966,40,59.20,1.280,6.83
383131,40,59.50,1.415,6.92
383235,40,59.60,1.301,6.89
383431,40,59.80,1.144,6.73
383535,40,60.10,1.579,6.74
383641,40,60.20,1.420,8.23
383836,40,60.40,1.245,6.80
383941,40,60.60,1.410,8.78
384135,40,60.90,1.450,6.66
384240,40,61.10,1.564,7.86
384346,40,61.20,1.409,6.69
384541,40,61.50,1.475,6.60
384645,40,61.60,1.346,6.97
384840,40,61.80,1.174,6.78
384946,40,61.90,1.116,8.29
385051,40,62.10,1.313,6.57
385246,40,62.50,1.632,8.84
385351,40,62.60,1.462,6.65
385456,40,62.70,1.334,6.58
385650,40,63.00,1.408,6.59
385771,40,63.30,1.676,8.63
385966,40,63.60,1.657,6.61
386071,40,63.70,1.481,8.60
386251,40,63.90,1.319,7.65
386371,40,64.19,1.593,8.72
386491,40,64.19,1.195,8.63
386655,40,64.50,1.369,8.54
386761,40,64.69,1.475,6.96
386866,40,64.80,1.368,7.88
386986,40,64.90,1.234,8.68
387166,40,65.19,1.329,8.92
387285,40,65.40,1.438,8.32
387481,40,65.69,1.499,6.58
387676,40,65.90,1.281,8.45
387781,40,66.19,1.651,6.65
387885,40,66.30,1.503,6.70
387991,40,66.30,1.127,8.70
388126,40,66.50,1.216,6.45
