time_ms,power_pct,weight_g,flow_gps,pressure_bar
244301,40,15.30,0.726,0.51
244406,40,15.50,1.021,0.51
244601,40,15.60,0.812,0.51
244706,40,15.70,0.847,0.54
244811,40,15.80,0.874,0.53
245006,40,16.00,0.938,0.52
245111,40,16.10,0.941,0.52
245321,40,16.29,0.925,0.51
245426,40,16.50,1.194,0.51
245606,40,16.70,1.088,0.51
245711,40,16.79,1.030,0.50
245831,40,17.00,1.210,0.50
246011,40,17.10,1.047,0.51
246116,40,17.29,1.237,0.51
246236,40,17.40,1.157,0.51
246416,40,17.60,1.146,0.50
246521,40,17.70,1.097,0.50
246626,40,17.70,0.823,0.50
246731,40,17.90,1.093,0.50
246836,40,18.00,1.058,0.50
247031,40,18.20,1.042,0.50
247136,40,18.29,0.996,0.51
247241,40,18.40,1.009,0.51
247346,40,18.60,1.233,0.53
247451,40,18.70,1.163,0.52
247646,40,19.00,1.341,0.53
247751,40,19.10,1.244,0.55
247856,40,19.10,0.933,0.55
247961,40,19.29,1.152,0.55
248156,40,19.50,1.115,0.59
248261,40,19.70,1.313,0.65
248426,40,19.90,1.288,0.70
248531,40,20.00,1.204,0.66
248666,40,20.10,1.088,0.67
248831,40,20.40,1.271,0.68
248936,40,20.60,1.429,0.71
249131,40,20.80,1.280,0.72
249236,40,21.00,1.436,0.74
249341,40,21.10,1.315,0.72
249536,40,21.40,1.395,0.80
249641,40,21.50,1.284,0.77
249836,40,21.80,1.377,0.81
249941,40,21.90,1.271,0.85
250046,40,22.10,1.429,0.81
250256,40,22.40,1.429,0.89
250436,40,22.60,1.290,0.88
250541,40,22.80,1.444,0.84
250646,40,22.90,1.321,0.87
250751,40,23.10,1.467,0.96
250946,40,23.40,1.510,0.95
251051,40,23.50,1.370,0.90
251156,40,23.70,1.504,0.89
251261,40,23.80,1.366,0.93
251456,40,24.10,1.453,0.99
251652,40,24.30,1.261,0.99
251771,40,24.50,1.366,1.00
251951,40,24.90,1.580,1.08
252056,40,25.00,1.423,1.06
252161,40,25.20,1.544,1.04
252356,40,25.60,1.761,1.09
252461,40,25.80,1.797,1.17
252566,40,25.90,1.586,1.14
252671,40,26.10,1.666,1.09
252776,40,26.30,1.725,1.07
252971,40,26.60,1.655,1.19
253076,40,26.80,1.717,1.15
253181,40,26.90,1.526,1.27
253286,40,27.10,1.621,1.12
294355,50,29.50,1.230,2.31
294761,50,29.50,0.923,2.27
294956,50,29.50,0.519,2.24
295061,50,29.60,0.627,2.00
295166,50,29.40,0.000,1.76
295271,50,29.50,0.238,1.51
295376,50,29.50,0.179,1.31
295571,50,29.50,0.100,1.02
295676,50,29.50,0.075,0.92
295782,50,29.50,0.057,0.86
295886,50,29.50,0.042,0.79
295991,50,29.50,0.032,0.73
296186,50,29.70,0.464,0.65
296291,50,29.80,0.586,0.62
296396,50,30.00,0.916,0.60
296501,50,30.00,0.687,0.58
296696,50,30.20,0.833,0.57
296801,50,30.30,0.863,0.56
296967,50,30.50,0.948,0.54
297071,50,30.60,0.952,0.53
297206,50,30.70,0.899,0.52
297371,50,30.90,0.977,0.51
297476,50,31.00,0.971,0.51
297671,50,31.20,0.993,0.52
297776,50,31.30,0.983,0.52
297881,50,31.40,0.975,0.51
298076,50,31.70,1.233,0.57
298181,50,31.80,1.163,0.55
298376,50,32.00,1.101,0.57
298481,50,32.09,1.040,0.56
298586,50,32.20,1.042,0.55
298691,50,32.40,1.257,0.64
298886,50,32.59,1.130,0.72
299081,50,32.80,1.073,0.65
299186,50,33.00,1.281,0.68
299291,50,33.09,1.175,0.64
299486,50,33.40,1.366,0.87
299591,50,33.50,1.263,0.84
299696,50,33.70,1.423,0.80
299801,50,33.80,1.306,0.82
299906,50,34.00,1.455,0.80
300086,50,34.20,1.312,0.84
300206,50,34.40,1.400,0.80
300311,50,34.50,1.288,0.75
300491,50,34.90,1.522,0.84
300596,50,35.09,1.594,0.95
300701,50,35.30,1.695,0.98
300896,50,35.59,1.644,0.88
301001,50,35.80,1.733,0.89
301106,50,35.90,1.538,0.98
301211,50,36.00,1.392,1.03
301316,50,36.30,1.758,1.17
301511,50,36.50,1.435,1.25
301616,50,36.70,1.553,1.23
301721,50,36.90,1.641,1.42
301826,50,37.09,1.683,1.29
301931,50,37.20,1.524,1.38
302126,50,37.59,1.697,1.44
302231,50,37.80,1.772,2.23
302336,50,37.90,1.567,2.08
302531,50,38.40,1.981,1.97
302636,50,38.50,1.724,1.84
302741,50,38.70,1.769,1.84
302846,50,38.90,1.803,1.71
303011,50,39.30,1.958,1.77
303146,50,39.50,1.839,1.71
303311,50,39.90,1.985,1.54
303416,50,40.09,1.941,1.52
303521,50,40.30,1.956,1.65
303716,50,40.70,1.993,1.83
303821,50,40.90,1.971,1.74
304016,50,41.30,2.002,1.68
304121,50,41.40,1.739,1.66
304226,50,41.70,2.019,1.96
304421,50,42.00,1.790,2.29
304526,50,42.30,2.057,2.15
304721,50,42.70,2.050,1.98
304826,50,42.90,2.014,2.18
304931,50,43.10,1.986,2.31
305036,50,43.30,1.966,2.45
305231,50,43.70,1.999,2.21
305426,50,44.10,1.987,2.41
305546,50,44.30,1.907,2.67
305741,50,44.80,2.174,2.23
305936,50,45.20,2.145,2.05
306161,50,45.60,1.994,2.38
347356,60,48.50,1.555,3.17
347726,60,48.50,1.166,3.16
347831,60,48.50,0.874,3.16
348026,60,48.50,0.492,3.02
348131,60,48.50,0.369,2.58
348236,60,48.50,0.277,2.17
348341,60,48.50,0.208,1.84
348551,60,48.50,0.117,1.36
348746,60,48.50,0.088,1.05
348851,60,48.50,0.066,0.94
349031,60,48.60,0.188,0.78
349136,60,48.80,0.617,0.73
349241,60,48.80,0.463,0.68
349436,60,49.10,0.945,0.62
349541,60,49.10,0.709,0.59
349646,60,49.30,1.008,0.57
349751,60,49.30,0.756,0.56
349856,60,49.40,0.805,0.55
350051,60,49.60,0.899,0.53
350156,60,49.70,0.913,0.52
350261,60,49.90,1.161,0.52
350366,60,49.90,0.870,0.51
350561,60,50.20,1.142,0.51
350666,60,50.30,1.095,0.51
350771,60,50.40,1.059,0.51
350876,60,50.50,1.032,0.50
351071,60,50.80,1.233,0.50
351176,60,50.90,1.163,0.52
351281,60,51.10,1.348,0.52
351386,60,51.20,1.249,0.52
351551,60,51.50,1.392,0.51
351686,60,51.60,1.229,0.55
351851,60,51.90,1.376,0.54
351956,60,52.10,1.508,0.53
352061,60,52.20,1.369,0.52
352256,60,52.50,1.455,0.52
352361,60,52.70,1.567,0.57
352556,60,53.00,1.566,0.62
352661,60,53.10,1.413,0.63
352766,60,53.30,1.536,0.61
352961,60,53.60,1.548,0.74
353066,60,53.80,1.637,0.88
353261,60,54.10,1.576,0.86
353366,60,54.30,1.658,0.79
353471,60,54.50,1.720,0.86
353666,60,54.90,1.860,1.00
353771,60,55.00,1.633,1.03
353966,60,55.40,1.782,0.97
354071,60,55.60,1.813,1.10
354176,60,55.80,1.836,1.23
354281,60,56.00,1.853,1.49
354476,60,56.40,1.935,1.41
354686,60,56.80,1.922,1.49
354791,60,57.00,1.918,1.62
354971,60,57.50,2.259,1.76
355091,60,57.70,2.111,1.98
355271,60,58.00,1.882,1.87
355376,60,58.60,2.840,2.09
355481,60,58.70,2.368,1.89
355586,60,58.90,2.252,2.29
355691,60,59.20,2.403,2.29
355886,60,59.70,2.519,2.33
355991,60,59.80,2.128,2.18
356096,60,60.00,2.072,2.35
356201,60,60.40,2.506,2.43
356306,60,60.50,2.118,2.44
356501,60,60.90,2.084,2.50
356606,60,61.20,2.277,2.46
356711,60,61.40,2.184,2.63
356816,60,61.60,2.114,2.34
356921,60,61.90,2.300,2.16
357116,60,62.30,2.187,1.98
357221,60,62.50,2.116,1.83
357326,60,62.80,2.301,1.64
357491,60,63.30,2.484,1.64
357626,60,63.50,2.233,1.88
357731,60,63.70,2.151,1.71
357896,60,64.10,2.219,1.53
358001,60,64.40,2.379,1.42
358196,60,64.90,2.442,1.66
358301,60,65.10,2.308,1.53
358406,60,65.40,2.445,1.50
358601,60,65.80,2.268,1.34
358706,60,66.10,2.415,1.38
358901,60,66.60,2.522,1.38
359006,60,66.80,2.368,1.39
359111,60,66.90,2.014,1.23
359306,60,67.40,2.237,1.32
400357,70,70.00,1.694,3.54
400796,70,70.00,1.270,3.50
400901,70,70.00,0.953,3.47
401096,70,70.00,0.536,3.00
401201,70,70.00,0.402,2.56
401306,70,70.00,0.301,2.15
401501,70,70.00,0.170,1.56
401606,70,70.00,0.127,1.50
401801,70,70.00,0.072,1.37
401906,70,70.00,0.054,1.34
402011,70,70.00,0.040,1.27
402206,70,70.19,0.418,1.19
402311,70,70.19,0.314,1.14
402506,70,70.50,0.822,1.05
402611,70,70.60,0.855,1.03
402716,70,70.80,1.117,1.23
402821,70,70.80,0.838,1.27
402926,70,71.00,1.105,1.22
403106,70,71.19,1.080,1.21
403226,70,71.40,1.247,1.26
403331,70,71.60,1.412,1.39
403511,70,71.80,1.287,1.48
403616,70,71.90,1.203,1.53
403721,70,72.00,1.141,1.46
403916,70,72.30,1.299,1.80
404021,70,72.40,1.213,1.86
404126,70,72.60,1.386,2.04
404231,70,72.80,1.515,1.96
404426,70,73.10,1.537,2.21
404531,70,73.19,1.367,2.45
404636,70,73.40,1.525,2.56
404741,70,73.50,1.382,2.40
404846,70,73.69,1.489,2.42
405041,70,74.10,1.751,2.26
405146,70,74.19,1.528,2.70
405251,70,74.40,1.646,2.95
405356,70,74.60,1.711,2.94
405461,70,74.80,1.759,2.83
405656,70,75.19,1.859,2.70
405761,70,75.40,1.894,3.33
405866,70,75.60,1.897,3.57
406031,70,76.00,2.029,3.42
406166,70,76.19,1.873,3.50
406271,70,76.40,1.905,4.23
406436,70,76.80,2.035,5.17
406541,70,77.00,2.002,5.08
406736,70,77.50,2.227,4.72
406841,70,77.69,2.123,4.39
406946,70,78.00,2.330,5.34
407141,70,78.40,2.207,6.39
407246,70,78.60,2.131,6.05
407441,70,79.10,2.300,5.35
407546,70,79.40,2.439,5.08
407741,70,79.80,2.265,6.55
407861,70,80.10,2.324,6.48
408056,70,80.50,2.200,5.80
408251,70,81.00,2.339,7.61
408446,70,81.50,2.417,7.82
408551,70,81.80,2.527,7.49
408656,70,82.00,2.371,7.04
408761,70,82.30,2.493,8.55
408971,70,82.70,2.235,8.48
409166,70,83.30,2.446,7.84
409271,70,83.50,2.311,7.40
409376,70,83.70,2.209,8.71
409556,70,84.20,2.351,8.58
409676,70,84.50,2.388,8.30
409856,70,85.00,2.486,7.69
409961,70,85.20,2.341,7.75
410066,70,85.70,2.946,8.72
410171,70,85.90,2.686,8.99
410366,70,86.40,2.612,8.21
410471,70,86.70,2.673,7.77
410576,70,86.90,2.481,8.42
410681,70,87.20,2.575,9.57
410786,70,87.40,2.408,9.49
410981,70,87.90,2.455,8.79
411086,70,88.20,2.556,8.35
411191,70,88.40,2.393,9.71
411296,70,88.70,2.509,9.87
411401,70,88.90,2.358,9.82
411596,70,89.40,2.428,9.22
411701,70,89.70,2.535,8.78
411806,70,90.00,2.616,9.27
412001,70,90.40,2.474,9.89
412106,70,90.70,2.570,9.61
412211,70,90.90,2.404,9.22
453358,80,93.80,1.820,9.10
453791,80,93.80,1.365,9.08
453896,80,93.80,1.024,9.07
454001,80,93.80,0.768,9.07
454196,80,93.80,0.432,8.18
454301,80,93.80,0.324,7.74
454406,80,93.80,0.243,7.30
454601,80,93.80,0.182,6.42
454706,80,93.80,0.137,5.98
454871,80,93.80,0.103,5.10
454976,80,93.80,0.077,4.66
455081,80,93.80,0.058,4.22
455276,80,94.10,0.687,3.33
455381,80,94.10,0.515,2.92
455486,80,94.10,0.387,2.55
455681,80,94.40,0.836,2.17
455786,80,94.60,1.103,2.08
455981,80,94.80,1.097,1.81
456086,80,94.90,1.061,1.71
456281,80,95.10,1.043,1.60
456386,80,95.20,1.020,1.68
456492,80,95.50,1.473,1.63
456686,80,95.70,1.332,1.71
456791,80,95.80,1.237,1.75
456986,80,96.10,1.380,1.77
457091,80,96.20,1.273,1.92
457196,80,96.40,1.431,2.21
457391,80,96.70,1.460,2.07
457496,80,97.00,1.809,2.10
457601,80,97.10,1.595,2.15
457706,80,97.50,2.149,2.49
457811,80,97.70,2.088,2.40
457991,80,98.10,2.147,2.17
458096,80,98.30,2.086,2.52
458231,80,98.50,1.935,2.47
458396,80,98.90,2.057,2.44
458501,80,99.10,2.019,2.32
458606,80,99.40,2.229,2.26
458711,80,99.60,2.148,2.50
458906,80,100.10,2.339,2.44
459011,80,100.30,2.230,2.35
459116,80,100.50,2.149,2.24
459221,80,100.80,2.326,2.50
459326,80,101.00,2.221,2.69
459521,80,101.50,2.350,2.61
459626,80,101.80,2.477,2.50
459731,80,102.10,2.572,2.69
459941,80,102.60,2.489,2.99
460136,80,103.10,2.531,3.04
460241,80,103.30,2.375,2.93
460346,80,103.60,2.495,3.12
460541,80,104.10,2.512,3.42
460646,80,104.40,2.599,3.75
460751,80,104.60,2.425,3.64
460916,80,105.20,2.728,3.37
461021,80,105.40,2.522,4.08
461216,80,106.00,2.758,4.62
461321,80,106.40,3.021,4.57
461426,80,106.80,3.218,4.37
461621,80,107.60,3.566,4.44
461726,80,107.90,3.389,5.20
461921,80,108.40,3.037,5.57
462026,80,108.70,2.992,5.42
462131,80,109.00,2.958,5.58
462326,80,109.50,2.765,6.15
462431,80,109.80,2.788,6.80
462626,80,110.60,3.354,6.72
462731,80,110.90,3.230,6.55
462836,80,111.20,3.137,6.55
463031,80,111.70,2.895,7.80
463136,80,112.00,2.886,7.74
463331,80,112.60,2.963,7.57
463436,80,112.80,2.698,7.41
463541,80,113.00,2.500,8.11
463646,80,113.30,2.589,8.35
463751,80,113.50,2.418,8.52
463931,80,114.10,2.749,8.10
464036,80,114.40,2.776,7.89
464156,80,114.60,2.499,8.13
464261,80,114.80,2.350,8.58
464441,80,115.70,3.013,8.61
464546,80,115.90,2.736,8.56
464651,80,116.30,3.004,8.16
464846,80,116.80,2.791,7.28
464951,80,117.10,2.808,6.84
465056,80,117.60,3.296,6.40
465161,80,117.70,2.710,5.96
465266,80,118.10,2.985,5.30
506359,90,120.00,2.314,2.61
506756,90,120.00,1.735,2.59
506936,90,120.00,1.302,2.58
507041,90,120.00,0.976,2.31
507146,90,120.30,1.446,1.95
507251,90,120.70,2.037,1.66
507446,90,120.60,0.938,1.25
507551,90,120.50,0.465,1.10
507656,90,120.60,0.587,0.98
507761,90,120.70,0.678,0.88
507866,90,120.60,0.271,0.78
508061,90,120.60,0.152,0.70
508166,90,120.60,0.114,0.64
508271,90,120.60,0.086,0.61
508467,90,120.80,0.460,0.57
508571,90,121.00,0.826,0.56
508676,90,121.20,1.096,0.55
508781,90,121.30,1.060,0.54
508886,90,121.40,1.033,0.53
509081,90,121.60,1.031,0.52
509186,90,121.70,1.011,0.52
509291,90,121.80,0.997,0.51
509456,90,122.30,1.505,0.51
509561,90,122.30,1.129,0.51
509756,90,122.70,1.558,0.50
509861,90,122.90,1.644,0.50
509966,90,123.10,1.709,0.50
510161,90,123.50,1.884,0.50
510266,90,123.50,1.413,0.50
510461,90,124.00,1.926,0.50
510566,90,124.50,2.635,0.89
510671,90,124.40,1.738,1.17
510866,90,124.90,2.138,1.21
510971,90,125.10,2.080,1.23
511166,90,125.60,2.271,1.04
511271,90,125.90,2.418,0.94
511376,90,126.20,2.528,1.41
511571,90,127.00,3.237,2.01
511676,90,127.20,2.904,2.06
511886,90,127.90,3.092,1.88
512081,90,128.39,2.817,2.63
512186,90,128.60,2.612,2.98
512291,90,128.89,2.650,3.00
512471,90,129.60,3.247,2.97
512576,90,130.00,3.388,2.87
512696,90,130.20,2.958,2.95
512801,90,130.50,2.933,2.92
512981,90,131.00,2.894,2.96
513086,90,131.20,2.647,2.81
513191,90,131.50,2.699,2.79
513386,90,132.10,2.831,2.68
513491,90,132.30,2.599,2.75
513596,90,132.50,2.426,2.82
513701,90,132.89,2.748,2.81
513896,90,133.50,2.906,2.92
514001,90,133.70,2.655,2.89
514106,90,134.10,2.944,2.77
514211,90,134.30,2.684,2.77
514316,90,134.60,2.727,2.81
514511,90,135.30,3.115,2.78
514616,90,135.60,3.050,2.88
514721,90,135.89,2.978,2.77
514826,90,136.20,2.972,2.78
514931,90,136.50,2.943,2.81
515126,90,137.10,2.995,2.94
515231,90,137.50,3.198,2.84
515396,90,138.00,3.156,2.88
515501,90,138.30,3.082,2.88
515636,90,138.60,2.867,2.91
515801,90,139.20,3.059,3.06
515906,90,139.70,3.485,3.19
516101,90,140.30,3.300,3.01
516206,90,140.50,2.951,2.99
516311,90,140.80,2.927,2.97
516506,90,141.39,2.992,3.00
516611,90,141.80,3.220,3.02
516806,90,142.30,2.942,2.96
516911,90,142.50,2.683,3.04
517016,90,142.80,2.726,2.95
517211,90,143.39,2.790,3.05
517316,90,143.70,2.830,3.05
517511,90,144.30,2.931,3.11
517616,90,144.60,2.913,2.99
517721,90,145.10,3.375,3.08
517916,90,145.50,2.791,3.12
518021,90,145.80,2.808,3.07
518126,90,146.00,2.582,3.16
518246,90,146.39,2.749,3.16
559360,100,148.39,2.074,2.96
559811,100,148.39,1.555,3.01
559916,100,148.39,1.167,3.07
560111,100,149.30,2.823,2.41
560216,100,150.00,3.784,1.87
560321,100,149.80,2.362,1.60
560516,100,149.70,1.090,1.20
560621,100,149.70,0.818,1.06
560726,100,149.80,0.851,0.95
560831,100,149.80,0.639,0.98
560936,100,149.80,0.479,1.01
561116,100,149.70,0.220,1.13
561251,100,149.70,0.165,1.19
561416,100,150.10,0.957,1.20
561521,100,150.20,0.996,1.22
561626,100,150.30,0.985,1.24
561731,100,150.30,0.739,1.32
561926,100,150.50,0.832,1.45
562031,100,150.70,1.100,1.44
562136,100,150.80,1.063,1.45
562241,100,151.00,1.274,1.49
562436,100,151.39,1.585,1.62
562541,100,151.60,1.689,1.67
562646,100,151.70,1.505,1.65
562751,100,151.89,1.581,1.65
562856,100,152.10,1.686,1.66
563051,100,152.50,1.841,1.68
563156,100,152.80,2.095,1.75
563261,100,153.10,2.286,1.81
563366,100,153.39,2.405,1.84
563471,100,153.70,2.542,1.85
563666,100,154.20,2.531,1.83
563771,100,154.50,2.612,2.29
563936,100,155.00,2.717,2.58
564041,100,155.30,2.752,2.64
564176,100,155.60,2.620,2.67
564341,100,156.20,2.874,3.67
564446,100,156.39,2.608,5.03
564641,100,156.80,2.381,6.52
564746,100,156.89,2.000,6.88
564851,100,157.20,2.238,7.07
565046,100,157.70,2.360,8.30
565151,100,158.20,2.960,8.77
565346,100,158.80,3.005,9.24
565451,100,159.00,2.730,9.27
565556,100,159.39,2.976,9.24
565751,100,160.00,3.034,9.45
565856,100,160.39,3.204,9.65
565961,100,160.80,3.379,9.84
566066,100,161.20,3.487,9.96
566261,100,161.89,3.515,9.79
566366,100,162.20,3.374,9.82
566471,100,162.50,3.245,9.95
566576,100,162.80,3.148,10.11
566681,100,163.10,3.075,10.22
566876,100,163.70,3.072,9.59
567056,100,164.30,3.137,8.93
567176,100,164.50,2.770,8.27
567281,100,164.90,3.030,7.83
567461,100,165.60,3.244,7.16
567566,100,165.80,2.910,6.50
567761,100,166.30,2.768,5.84
567866,100,166.60,2.790,5.23
567971,100,166.90,2.807,4.79
568076,100,167.20,2.819,4.40
568181,100,167.50,2.829,4.11
568376,100,168.20,3.139,3.77
568481,100,168.50,3.068,3.69
568586,100,168.80,3.016,3.51
568691,100,169.20,3.214,3.38
568796,100,169.50,3.125,3.28
568991,100,170.10,3.097,3.20
569096,100,170.50,3.275,3.23
569201,100,170.80,3.171,3.19
569306,100,171.10,3.092,3.09
569411,100,171.40,3.033,3.02
569606,100,172.00,3.046,3.02
569711,100,172.30,2.999,3.09
569876,100,173.00,3.309,2.98
570011,100,173.20,2.852,2.93
570116,100,173.50,2.854,2.92
570281,100,174.20,3.201,3.05
570386,100,174.50,3.115,3.09
570581,100,175.10,3.121,2.95
570686,100,175.40,3.055,2.91
570791,100,175.70,3.006,2.92
570986,100,176.20,2.822,3.01
571091,100,176.50,2.831,2.95
571286,100,177.10,2.931,2.87
